PME,PMP,PMR,MgEBIT,MgBru,MgLiq,ROE,ROA,Status_MgEBIT,Status_MgBru,Status_MgLiq,Status_ROE,Status_ROA
87.05335288,49.19096615,19.31742573,7.687515255,20.58308712,-10.48927049,-19.99300867,-1.743293927,Ruim,Ruim,Medio,Medio,Ruim
53.04230559,31.55996979,13.13243064,-5.817263127,2.47992533,-14.77967545,-34.50065394,-2.75061684,Ruim,Ruim,Ruim,Medio,Ruim
55.42550371,53.97088787,8.312909482,6.575587364,14.37762695,-24.07888443,-52.69025403,-3.466898224,Ruim,Ruim,Ruim,Medio,Ruim
115.6181787,32.77865837,15.12852923,0.750655856,13.42765561,-9.828767362,-36.87014002,-1.585572114,Ruim,Ruim,Medio,Medio,Ruim
155.097175,43.62529875,23.28496276,14.65758516,16.85352077,-19.60341626,-101.4424639,-2.793005386,Ruim,Ruim,Ruim,Ruim,Ruim
140.2586246,35.26304808,11.57059212,3.571886069,12.39131342,0.205606723,1.282284324,0.027819949,Ruim,Ruim,Medio,Medio,Ruim
139.463691,77.99830633,44.2750043,8.653275771,24.26647758,4.993394851,4.529402034,1.551284245,Ruim,Medio,Medio,Medio,Medio
126.1518366,38.93595034,44.90298093,7.896994969,24.2928517,3.47013689,2.967426316,1.065781665,Ruim,Medio,Medio,Medio,Ruim
111.8411719,33.70559114,46.72757843,9.115542853,24.66797163,6.20352789,4.498586157,1.959665378,Ruim,Medio,Medio,Medio,Medio
92.57283883,39.52336796,49.13533865,8.608990328,25.51872963,6.919082389,4.241502032,2.042752342,Ruim,Medio,Medio,Medio,Medio
171.1760205,93.66784332,50.21174594,5.704405972,26.21360383,3.24175299,1.740446826,0.735434295,Ruim,Medio,Medio,Medio,Ruim
149.4845208,49.61262206,46.36676682,9.512079732,27.59492964,6.902005695,3.990585746,1.799244277,Ruim,Medio,Medio,Medio,Medio
124.6290787,38.57381833,48.20269553,10.08046819,25.25480804,11.86380873,7.271588094,3.481244432,Ruim,Medio,Medio,Bom,Medio
99.859051,37.72674911,46.65829321,6.60749692,24.20459059,7.542190727,4.716142322,2.264338489,Ruim,Medio,Medio,Medio,Medio
159.0134576,86.29296057,48.40746342,3.980189584,23.18339184,4.024970759,2.259313816,0.881070208,Ruim,Medio,Medio,Medio,Ruim
147.1255513,47.97325233,46.68815051,4.493055073,23.18326516,3.278561242,1.783984652,0.744245295,Ruim,Medio,Medio,Medio,Ruim
117.6661074,41.64804249,56.67458256,6.718212356,23.7407595,4.578842252,3.016934655,1.277231459,Ruim,Medio,Medio,Medio,Ruim
89.88709571,40.33287358,43.75136485,6.504835042,22.63316891,5.605055496,3.824886669,1.738744776,Ruim,Medio,Medio,Medio,Medio
142.3751721,80.47686201,44.95768035,9.001471384,23.92115832,6.330422954,4.526025827,1.495217713,Ruim,Medio,Medio,Medio,Ruim
113.3014306,47.69225877,46.03154121,8.693935875,22.71614324,7.248946335,5.257724003,2.111370676,Ruim,Medio,Medio,Medio,Medio
110.9115456,44.14912135,43.44347707,9.823158471,23.52776255,6.495373953,4.754261061,1.960970173,Ruim,Medio,Medio,Medio,Medio
88.18595228,40.77621142,46.46691435,5.704298177,18.78215875,4.647412523,3.110579807,1.379551459,Ruim,Ruim,Medio,Medio,Ruim
93.40708462,33.91383454,29.79705179,21.4809016,34.2427107,-8.335056571,-2.901533979,-0.627036461,Medio,Medio,Medio,Medio,Ruim
181.0303828,55.85911907,29.11653434,56.66407724,60.37502985,22.06528721,10.96225012,2.175669008,Bom,Bom,Bom,Bom,Medio
193.3207003,48.54901731,23.96736752,41.17363218,55.38881055,18.92190124,8.522467381,1.799054701,Medio,Bom,Bom,Bom,Medio
30.56080525,23.06385446,28.42259698,5.930250671,14.12768601,4.518422666,5.721774531,1.652688633,Ruim,Ruim,Medio,Medio,Medio
26.10088445,21.35991748,25.67342018,7.011820299,15.09493512,0.648321963,0.916224114,0.271892887,Ruim,Ruim,Medio,Medio,Ruim
29.96357197,27.12109163,27.35133966,6.70688132,14.51451984,8.268965393,11.76857226,2.904597897,Ruim,Ruim,Medio,Bom,Medio
24.11262018,26.95861302,23.12851439,3.307531287,12.07408914,-0.444680778,-0.670351843,-0.171193405,Ruim,Ruim,Medio,Medio,Ruim
24.42491175,23.05167437,20.06217808,2.192303556,10.84850979,-6.022608111,-9.698897624,-2.355228777,Ruim,Ruim,Medio,Medio,Ruim
23.91787175,22.76891098,18.87042854,4.016383184,12.06546212,3.79596662,6.758851135,1.631870064,Ruim,Ruim,Medio,Medio,Medio
25.56595239,23.75394688,20.39400329,5.104015789,12.98269204,2.320435375,3.867871382,0.951002022,Ruim,Ruim,Medio,Medio,Ruim
24.22695937,27.0219817,20.73059445,4.635654959,14.25958789,1.775471343,2.946731714,0.718896576,Ruim,Ruim,Medio,Medio,Ruim
28.16029942,26.16711301,19.34623007,2.795342834,11.75279304,1.108379675,1.705202973,0.400161623,Ruim,Ruim,Medio,Medio,Ruim
25.45489513,24.40453493,21.12653092,6.311475616,14.77885833,1.139286842,1.937116055,0.436385621,Ruim,Ruim,Medio,Medio,Ruim
25.26672054,23.69903517,20.54338068,3.045432967,16.65282679,1.163913064,1.88418442,0.43574059,Ruim,Ruim,Medio,Medio,Ruim
23.95009053,24.71150775,19.6561706,4.240742101,14.83697075,-0.807645293,-1.329045926,-0.317530687,Ruim,Ruim,Medio,Medio,Ruim
27.14028571,24.79591269,20.48930011,3.961274963,12.95055537,1.478485201,2.2135866,0.545536819,Ruim,Ruim,Medio,Medio,Ruim
28.00731747,26.14547337,19.16011414,6.491535079,15.4673584,-1.830399206,-2.981142071,-0.704775469,Ruim,Ruim,Medio,Medio,Ruim
26.06069615,26.43212669,17.90358598,1.572811249,15.43742661,-0.205929569,-0.354104814,-0.085575711,Ruim,Ruim,Medio,Medio,Ruim
24.98624384,28.88244232,18.36758915,4.011819845,13.89315329,1.163505568,1.93399947,0.482326858,Ruim,Ruim,Medio,Medio,Ruim
29.63898778,29.0454554,18.22864536,3.856117365,13.15408292,2.6333746,4.071755058,0.991957798,Ruim,Ruim,Medio,Medio,Ruim
26.47191099,27.24093787,15.55521236,6.870181097,15.61128844,4.580719969,7.690749414,2.014939623,Ruim,Ruim,Medio,Bom,Medio
28.56659003,31.10358557,15.82337356,8.129367229,17.15409772,0.870020443,1.406354875,0.370912824,Ruim,Ruim,Medio,Medio,Ruim
25.24891457,32.7838314,17.54520749,7.066221932,16.14125302,4.399810582,7.624682644,1.989448469,Ruim,Ruim,Medio,Bom,Medio
31.5573381,34.10326626,21.32447543,4.074243583,12.87519002,-10.42306509,-17.81990445,-3.839966498,Ruim,Ruim,Medio,Medio,Ruim
29.97857163,33.018198,18.13222406,12.49547034,21.50003411,4.951921604,9.161629702,2.065129061,Ruim,Ruim,Medio,Bom,Medio
29.16056418,34.29362035,17.20797825,7.201137174,16.83527561,4.526515837,7.695189259,1.905327295,Ruim,Ruim,Medio,Bom,Medio
24.56182993,33.93545729,16.56743182,6.193238117,15.27446626,5.289528695,9.299461404,2.456129208,Ruim,Ruim,Medio,Bom,Medio
29.70354745,34.47081226,18.13265175,6.185910506,14.76624471,2.864510446,4.917566481,1.293189871,Ruim,Ruim,Medio,Medio,Ruim
114.9277191,21.13683888,78.40544359,6.28084385,32.44113769,1.48756828,0.549489735,0.220210116,Ruim,Medio,Medio,Medio,Ruim
157.351021,21.37171829,53.34856408,2.151411181,28.74981443,-2.805453376,-1.186875802,-0.495186796,Ruim,Medio,Medio,Medio,Ruim
143.2693485,16.98101968,53.16341263,14.07666358,36.62302704,5.453496705,2.700340139,1.055650369,Ruim,Medio,Medio,Medio,Ruim
100.8891565,16.97372335,62.85676302,9.095541966,32.96330763,5.681429711,3.039192529,1.145992951,Ruim,Medio,Medio,Medio,Ruim
112.6884461,25.33191808,84.09220637,7.680420137,33.28684273,1.543660274,0.600203025,0.235072472,Ruim,Medio,Medio,Medio,Ruim
194.7856283,22.6727494,64.02804325,18.93989102,44.03225116,7.78820643,3.578518077,1.407122203,Medio,Bom,Medio,Medio,Ruim
133.8650137,14.40760498,57.24672502,7.978104708,28.46479566,2.550990814,1.335925459,0.518784519,Ruim,Medio,Medio,Medio,Ruim
100.8365324,15.4640905,67.46740437,4.968932875,28.91757499,0.623149601,0.330736252,0.124090091,Ruim,Medio,Medio,Medio,Ruim
116.2948447,13.84389987,87.41881133,2.444454731,26.07017219,1.298833549,0.450460574,0.17162006,Ruim,Medio,Medio,Medio,Ruim
184.2331311,17.46813378,59.5090875,11.56220416,36.0409348,2.953142482,1.201731359,0.443201359,Ruim,Medio,Medio,Medio,Ruim
117.2762611,13.33196271,54.53684613,4.098383886,25.90742591,1.196321409,0.532865426,0.204901994,Ruim,Medio,Medio,Medio,Ruim
84.82547513,12.78538853,64.27470555,6.329162095,28.5164302,3.670393932,1.814819141,0.675799161,Ruim,Medio,Medio,Medio,Ruim
114.5021754,23.38356769,91.3862298,3.089328931,30.07564104,1.215449584,0.3869896,0.150313805,Ruim,Medio,Medio,Medio,Ruim
189.7393163,23.67635529,68.15366156,13.34133263,39.95483729,5.96864441,2.206433866,0.81646936,Ruim,Medio,Medio,Medio,Ruim
99.54430785,17.63224282,58.5469971,9.942303479,31.60497359,4.115441731,2.041181331,0.772070283,Ruim,Medio,Medio,Medio,Ruim
77.41800205,17.05216502,69.73933585,-2.312922726,20.96540946,-0.010479262,-0.005265787,-0.001927843,Ruim,Ruim,Medio,Medio,Ruim
99.49532045,22.63517895,94.51521396,-5.248564627,30.27427131,0.969452058,0.3661191,0.128257994,Ruim,Medio,Medio,Medio,Ruim
129.9849289,16.6777659,65.62357768,4.932355328,29.971768,1.14511118,0.5224195,0.190065154,Ruim,Medio,Medio,Medio,Ruim
102.0255824,17.69942495,63.44727415,3.382337473,24.46680155,0.977298461,0.472431407,0.169295326,Ruim,Medio,Medio,Medio,Ruim
76.88393221,16.81893836,69.97466801,4.815123227,26.09399424,2.756424304,1.406536653,0.523451562,Ruim,Medio,Medio,Medio,Ruim
101.7307986,24.05831168,88.85946014,5.905461919,31.3000344,2.181146695,0.894686462,0.331557213,Ruim,Medio,Medio,Medio,Ruim
152.45192,18.58208286,63.0301587,13.35283812,33.5916016,4.61821089,2.379926221,0.844264984,Ruim,Medio,Medio,Medio,Ruim
111.1830381,27.1189614,58.17897228,13.59755513,31.82251563,4.560449349,3.307613446,1.109373862,Ruim,Medio,Medio,Medio,Ruim
71.78190934,23.99467307,63.84038796,-3.633073267,14.27191261,-1.69424029,-1.01726881,-0.353872716,Ruim,Ruim,Medio,Medio,Ruim
60.28625287,21.74632256,76.78088274,4.47059147,22.12313233,1.794614507,0.931291568,0.327531457,Ruim,Medio,Medio,Medio,Ruim
114.9277191,21.13683888,78.40544359,6.28084385,32.44113769,1.48756828,0.549489735,0.220210116,Ruim,Medio,Medio,Medio,Ruim
157.351021,21.37171829,53.34856408,2.151411181,28.74981443,-2.805453376,-1.186875802,-0.495186796,Ruim,Medio,Medio,Medio,Ruim
143.2693485,16.98101968,53.16341263,14.07666358,36.62302704,5.453496705,2.700340139,1.055650369,Ruim,Medio,Medio,Medio,Ruim
100.8891565,16.97372335,62.85676302,9.095541966,32.96330763,5.681429711,3.039192529,1.145992951,Ruim,Medio,Medio,Medio,Ruim
112.6884461,25.33191808,84.09220637,7.680420137,33.28684273,1.543660274,0.600203025,0.235072472,Ruim,Medio,Medio,Medio,Ruim
194.7856283,22.6727494,64.02804325,18.93989102,44.03225116,7.78820643,3.578518077,1.407122203,Medio,Bom,Medio,Medio,Ruim
133.8650137,14.40760498,57.24672502,7.978104708,28.46479566,2.550990814,1.335925459,0.518784519,Ruim,Medio,Medio,Medio,Ruim
100.8365324,15.4640905,67.46740437,4.968932875,28.91757499,0.623149601,0.330736252,0.124090091,Ruim,Medio,Medio,Medio,Ruim
116.2948447,13.84389987,87.41881133,2.444454731,26.07017219,1.298833549,0.450460574,0.17162006,Ruim,Medio,Medio,Medio,Ruim
184.2331311,17.46813378,59.5090875,11.56220416,36.0409348,2.953142482,1.201731359,0.443201359,Ruim,Medio,Medio,Medio,Ruim
117.2762611,13.33196271,54.53684613,4.098383886,25.90742591,1.196321409,0.532865426,0.204901994,Ruim,Medio,Medio,Medio,Ruim
84.82547513,12.78538853,64.27470555,6.329162095,28.5164302,3.670393932,1.814819141,0.675799161,Ruim,Medio,Medio,Medio,Ruim
114.5021754,23.38356769,91.3862298,3.089328931,30.07564104,1.215449584,0.3869896,0.150313805,Ruim,Medio,Medio,Medio,Ruim
189.7393163,23.67635529,68.15366156,13.34133263,39.95483729,5.96864441,2.206433866,0.81646936,Ruim,Medio,Medio,Medio,Ruim
99.54430785,17.63224282,58.5469971,9.942303479,31.60497359,4.115441731,2.041181331,0.772070283,Ruim,Medio,Medio,Medio,Ruim
77.41800205,17.05216502,69.73933585,-2.312922726,20.96540946,-0.010479262,-0.005265787,-0.001927843,Ruim,Ruim,Medio,Medio,Ruim
99.49532045,22.63517895,94.51521396,-5.248564627,30.27427131,0.969452058,0.3661191,0.128257994,Ruim,Medio,Medio,Medio,Ruim
129.9849289,16.6777659,65.62357768,4.932355328,29.971768,1.14511118,0.5224195,0.190065154,Ruim,Medio,Medio,Medio,Ruim
102.0255824,17.69942495,63.44727415,3.382337473,24.46680155,0.977298461,0.472431407,0.169295326,Ruim,Medio,Medio,Medio,Ruim
76.88393221,16.81893836,69.97466801,4.815123227,26.09399424,2.756424304,1.406536653,0.523451562,Ruim,Medio,Medio,Medio,Ruim
101.7307986,24.05831168,88.85946014,5.905461919,31.3000344,2.181146695,0.894686462,0.331557213,Ruim,Medio,Medio,Medio,Ruim
152.45192,18.58208286,63.0301587,13.35283812,33.5916016,4.61821089,2.379926221,0.844264984,Ruim,Medio,Medio,Medio,Ruim
111.1830381,27.1189614,58.17897228,13.59755513,31.82251563,4.560449349,3.307613446,1.109373862,Ruim,Medio,Medio,Medio,Ruim
71.78190934,23.99467307,63.84038796,-3.633073267,14.27191261,-1.69424029,-1.01726881,-0.353872716,Ruim,Ruim,Medio,Medio,Ruim
60.28625287,21.74632256,76.78088274,4.47059147,22.12313233,1.794614507,0.931291568,0.327531457,Ruim,Medio,Medio,Medio,Ruim
68.3081373,13.66693501,45.52155707,14.06441471,37.95732917,12.14091711,3.746002905,2.67032162,Ruim,Medio,Medio,Medio,Medio
70.1910593,11.14394777,43.70129772,14.59145094,37.57996793,16.96818715,5.515181326,3.977537006,Ruim,Medio,Bom,Medio,Medio
62.29792601,12.27868378,42.24310641,13.10249975,35.50724237,13.0447189,4.633576895,3.298776192,Ruim,Medio,Bom,Medio,Medio
75.24893399,15.14842438,44.86270011,8.799863951,32.66853624,10.22704916,3.346024114,2.405689727,Ruim,Medio,Medio,Medio,Medio
73.89361298,11.16286338,42.30894768,9.008785698,33.44363485,8.196258126,2.512310972,1.851455582,Ruim,Medio,Medio,Medio,Medio
