price_15;price_25;Marcas;Crystal (Linha);Sim;Tizen;Amazon Prime Video;Globoplay;Netflix;Youtube;Acesso Internet;Assistente Pessoal;Controle com Comando de Voz;Grava Programacao;HDR;Conversor Digital Integrado e Interativo (DTVi);LED;Tamanho da Tela;4K;Frequencia_Nativa;Bluetooth;Tecnologia DLNA;Wi-Fi integrado;Espelhamento de Tela;HDMI;LAN (Rede);USB;3 HDMI;Altura com base;Altura sem base;Largura;Profundidade com base;Profundidade sem base;ThinQ AI (Linha);WebOS;Conversor Digital Integrado;Facebook;OLED;Design da Tela;4 HDMI;Linha;Android;Controle por Smartphone;Android TV (Linha);Controle com Função Mouse;Função Estádio;Nano Cristal;IPS (In Plane Switching);2 HDMI;Picture in Picture(PiP);QLED;Frequência Máxima;ConnectShare;Slim;Saphi;Disney Plus;Tela Plana;Neo QLED;Roku;Sistema Operacional;The Frame (Linha);One Connect;PC;Série 6600 (Linha);VA (Vertically Aligned);Suporte para Controle por Movimento;Q80 (Linha);HDMI 2,1;HDMI 2,0;Série 6 (Linha);Ultra Slim;The Sero (Linha);Linux;Cartão de Memória;Vidaa;Fone de Ouvido P2;The Serif (Linha);NFC;Full HD;HD;Suporte para Wi-Fi;8K;LCD;Super Slim;Spotify;Série 5100 (Linha);Potência (RMS);Série 3000 (Linha);Smart TV;1 HDMI;Resolução de Imagem;Aquos (Linha)
1434,23;1520,25;Philips (Marca);0;1;0;0;0;1;1;1;0;0;0;1;0;1;32;0;60;0;0;1;1;1;0;1;1;48,62;42,57;72;17,74;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2649,74;2116,48;Philips (Marca);0;1;0;0;0;1;1;1;0;0;1;0;1;1;43;0;0;0;0;1;0;1;1;1;0;62,4;56,5;96,9;19,4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1899,99;1977,76;Philips (Marca);0;1;0;1;0;1;1;1;0;0;0;1;0;1;43;0;0;1;0;1;0;1;0;1;1;61,7;55,7;95,5;23,2;7,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2506,4;;Philips (Marca);0;1;0;0;0;1;1;1;0;0;0;0;1;1;43;0;60;0;0;1;0;1;1;1;1;62,3;56,2;96,8;19,3;8,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2449,99;2444,49;Philips (Marca);0;1;0;1;0;1;1;1;0;0;0;1;1;1;50;1;60;1;0;1;1;1;1;1;1;71,7;64,7;156,7;31,9;8,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2744,9;2997,1;Philips (Marca);0;1;0;1;1;1;1;1;0;0;1;1;1;1;50;1;0;1;0;1;1;1;1;1;1;70,9;65;111,3;26,2;8,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3799,99;3998,14;Philips (Marca);0;1;0;0;0;1;1;1;0;0;1;1;0;1;55;1;60;0;0;1;0;1;0;1;1;74,2;72,36;123,66;23,54;7,99;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2969,03;2924,45;Philips (Marca);0;1;0;1;1;0;1;1;0;0;0;1;1;1;55;1;60;1;0;1;1;1;1;1;1;78,01;0;122,68;31,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3514,91;3168,14;Philips (Marca);0;1;0;1;0;1;1;1;0;0;0;1;0;1;58;1;60;1;0;1;1;1;1;0;0;82,1;75,1;146;27,5;8,55;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4769;4193,73;Philips (Marca);0;1;0;1;1;1;1;1;0;0;1;1;1;1;58;1;60;1;0;1;1;1;1;1;1;77,2;75,4;128,9;26,2;8,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4278,93;4602,62;Philips (Marca);0;1;0;0;0;1;1;0;0;0;0;0;0;1;65;1;0;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4304,5;4274,05;Philips (Marca);0;1;0;1;1;1;1;1;0;0;1;1;1;1;65;1;60;1;0;1;0;1;1;1;1;90,65;83,7;144,63;30,56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;5301,83;Philips (Marca);0;1;0;1;1;0;1;1;0;0;0;1;1;1;70;1;60;1;0;1;1;1;1;1;1;102,5;0;175,7;18,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1426,49;1584,99;Philips (Marca);0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;1;0;1;0;61,6;0;98,6;23,6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0
1578,03;1493,21;Samsung (Marca);0;1;1;1;1;1;1;1;0;0;0;1;1;1;32;0;60;0;1;1;1;1;1;1;0;46,5;43,8;73,7;15;7,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1499;1420,2;Samsung (Marca);0;1;1;1;0;1;1;1;0;0;0;0;0;1;32;0;60;0;0;1;0;0;0;1;0;46,5;43,8;73,7;15;7,4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1971,53;1799,49;Samsung (Marca);0;1;1;1;1;1;1;1;0;0;0;1;0;1;40;0;60;0;0;1;1;1;1;1;0;55,24;52,77;91,71;17,03;7,7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2595,88;2549,12;Samsung (Marca);1;1;1;1;1;1;1;1;1;1;1;1;1;1;43;1;60;1;1;1;1;1;1;1;1;62,78;55,89;96,39;19,25;5,96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2103,5;2074,49;Samsung (Marca);0;1;1;1;0;1;1;1;1;0;0;1;1;1;43;0;60;0;1;1;1;1;1;1;0;59,6;57,1;97,9;17;7,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2036,03;2032,15;Samsung (Marca);0;1;1;1;0;1;1;1;0;0;0;0;0;1;43;0;0;0;0;1;0;1;1;1;0;59,6;57,1;97,9;17;7,7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2158,65;;Samsung (Marca);0;1;0;0;0;0;0;0;0;0;0;0;0;1;49;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2969,1;2789,1;Samsung (Marca);1;1;1;1;0;1;1;1;1;0;0;1;0;1;50;1;60;1;1;1;1;1;1;1;1;71,91;64,42;111,68;25;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2799;2659,52;Samsung (Marca);1;1;1;1;1;1;1;1;1;1;1;1;1;1;50;1;60;1;1;1;1;1;1;1;1;71,9;64,4;111,6;25;5,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2929;2799;Samsung (Marca);1;1;1;1;1;1;1;1;1;1;1;1;1;1;50;1;60;1;1;1;1;1;1;1;1;68,46;64,45;111,83;22,66;2,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4549;4155,33;Samsung (Marca);1;1;1;1;1;1;1;1;0;0;0;1;1;1;50;1;60;1;1;1;1;1;1;1;0;71,3;64,4;111,6;24,9;5,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;120;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3749;4890,9;Samsung (Marca);1;1;1;1;1;1;1;1;1;1;0;1;1;1;50;1;60;1;1;1;1;1;1;1;1;71,9;64,4;111,6;25;5,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3166,99;3311,08;Samsung (Marca);0;1;1;0;0;0;0;0;0;0;0;0;0;1;55;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3264,03;2924,03;Samsung (Marca);1;1;1;1;1;1;1;1;1;1;0;1;1;1;55;1;60;1;1;1;1;1;1;1;1;78,33;70,72;123,05;25,02;5,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3419,05;2924,03;Samsung (Marca);1;1;1;1;1;1;1;1;1;1;1;1;1;1;55;1;60;1;1;1;1;1;1;1;1;74,88;0;123,2;22,66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4099;3499;Samsung (Marca);1;1;1;1;1;1;1;1;0;0;0;1;1;1;55;1;60;1;1;1;1;1;1;1;0;77,8;70,7;123;24,9;5,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;120;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3976,65;;Samsung (Marca);1;1;1;1;1;1;1;1;1;1;0;1;1;1;55;1;60;1;1;1;1;1;1;1;1;78,3;70,7;123;25;5,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3279;3039;Samsung (Marca);1;1;1;1;1;1;1;1;1;1;1;1;1;1;58;1;60;1;1;1;1;1;1;1;1;82,4;74,8;129,1;25,02;5,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3662,9;4030,95;Samsung (Marca);1;1;1;1;1;1;1;1;0;0;0;1;1;1;58;1;60;1;1;1;1;1;0;1;0;81,9;74,8;129,1;24,9;5,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3626,48;3498,99;Samsung (Marca);1;1;1;1;0;1;1;1;1;1;1;1;1;1;60;1;60;1;1;1;1;1;1;1;1;85,28;77,51;135,13;17,2;28,21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3989,05;3569;Samsung (Marca);1;1;1;1;1;1;1;1;1;1;1;1;1;1;60;1;60;1;1;1;1;1;1;1;1;81,93;77,68;135,3;28,18;2,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4172,48;4256,9;Samsung (Marca);0;1;1;1;1;1;1;1;0;0;0;1;0;1;65;1;0;1;0;1;0;0;1;1;0;90,5;83;160,6;28,3;5,9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4064,45;4005,09;Samsung (Marca);0;1;1;0;0;0;0;0;0;0;0;0;0;1;65;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4919,99;4919,99;Samsung (Marca);0;1;0;0;0;1;1;0;0;0;0;0;0;1;65;1;0;0;0;1;0;1;1;1;1;91,7;83,7;145,7;31,2;5,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3884,49;3913,28;Samsung (Marca);1;1;1;1;1;1;1;1;1;1;1;1;1;1;65;1;60;1;1;1;1;1;1;1;1;90,66;83,03;144,94;28,21;5,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5049,33;5299;Samsung (Marca);1;1;1;1;1;1;1;1;1;1;1;1;1;1;65;1;60;1;0;1;0;1;1;1;1;87,43;83,18;145,09;28,18;2,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4599,99;;Samsung (Marca);1;1;1;1;1;1;1;1;0;0;0;0;0;1;65;1;60;1;0;1;1;1;0;1;0;90,5;83;144,9;28,3;5,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4676,99;4499;Samsung (Marca);1;1;1;1;1;1;1;1;1;1;1;1;1;1;70;1;60;1;1;1;1;1;1;1;1;98,87;89,93;155,62;34,11;6,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5899;;Samsung (Marca);1;1;1;1;1;1;1;1;0;0;0;1;1;1;70;1;60;1;1;1;1;1;1;1;0;95,9;87,4;157,2;33,9;5,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;120;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5274,49;5269,02;Samsung (Marca);0;1;1;1;1;1;1;1;1;1;1;1;1;0;55;1;120;1;1;1;1;1;1;1;0;76,78;70,62;122,74;25,75;2,69;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;240;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3699;2659;Samsung (Marca);0;1;1;1;1;1;1;0;1;0;0;1;0;0;32;0;60;1;0;1;1;1;0;1;0;45,2;41,9;72,8;14,3;2,4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;20;0;0;0;0;0
3208,93;3199;Samsung (Marca);0;1;1;1;1;1;1;1;1;1;1;1;1;0;43;1;60;1;1;1;1;1;1;1;0;59,19;55,78;96,95;19,68;2,49;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;120;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4499,99;4999,99;Samsung (Marca);0;1;1;1;1;1;1;1;1;1;1;1;1;0;43;1;60;1;1;1;1;1;1;1;0;60,2;55,5;96,6;21,3;4,5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3459;3108,99;Samsung (Marca);0;1;1;1;1;1;1;1;1;1;1;1;1;0;50;1;60;1;1;1;1;1;1;1;1;68,36;64,45;111,83;22,88;2,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;120;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3514,99;3699,99;Samsung (Marca);0;1;1;1;0;1;1;1;1;1;1;1;1;0;50;1;60;1;1;1;1;1;1;1;1;72;64,2;111,6;24,3;5,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;120;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3934;3449,49;Samsung (Marca);0;1;1;1;1;1;1;1;1;1;1;1;1;0;50;1;120;1;1;1;1;1;1;1;0;67,92;64,49;112,41;22,78;2,49;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;240;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3894,05;3679;Samsung (Marca);0;1;1;1;1;1;1;1;1;1;0;1;1;0;55;1;60;1;1;1;1;1;1;1;1;74,78;70,88;123,21;22,88;2,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4274,05;4299,49;Samsung (Marca);0;1;1;1;1;1;1;1;1;1;1;1;1;0;55;1;120;1;1;1;1;1;1;1;1;77,74;70,92;123,29;24,91;2,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5449;;Samsung (Marca);0;1;1;1;0;1;1;1;1;1;1;1;1;0;55;1;120;1;1;1;1;1;1;1;0;78,8;70,5;123;26,4;5,7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4257,53;4041,53;Samsung (Marca);0;1;1;1;1;1;1;1;1;1;1;1;1;0;55;1;120;1;1;1;1;1;1;1;0;78,34;70,67;122,76;25,58;5,47;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4499;3999,45;Samsung (Marca);0;1;1;1;1;1;1;1;1;1;1;1;1;0;55;1;120;1;1;1;1;1;1;1;0;74,3;70,8;123,7;22,7;24,9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;240;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5092,97;5466,92;Samsung (Marca);0;1;1;1;1;1;1;1;1;1;1;1;1;0;55;1;120;1;1;1;1;1;1;1;0;75,3;70,6;123,5;21,3;4,5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;9261,47;Samsung (Marca);0;1;1;1;0;1;1;1;1;1;1;1;1;0;65;1;120;1;0;1;1;1;1;1;0;86,89;83,19;145,68;26,09;2,49;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;240;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;1516,8;Samsung (Marca);0;0;0;0;0;0;0;0;0;0;0;0;0;1;24;0;0;0;0;0;0;1;0;1;0;39;34;56,2;19,2;5,2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1907,07;1466,99;Semp (Marca);0;1;0;0;1;1;1;1;1;1;0;1;0;1;32;0;60;1;0;1;0;1;1;1;0;48,1;0;73,2;17,2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2178,33;1999;Semp (Marca);0;1;0;0;1;1;1;1;0;0;0;1;1;1;43;0;60;1;1;1;0;1;1;1;0;62,2;56,8;97;18,4;7,7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2474,49;2327,03;Semp (Marca);0;1;0;1;1;1;1;1;1;1;0;1;0;1;50;1;60;1;0;1;1;1;1;1;1;71,2;66;112,7;23,9;7,7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;2261,76;Sharp (Marca);0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
1399,99;1399,99;TCL (Marca);0;1;0;0;0;1;1;1;1;0;0;0;1;1;32;0;60;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
2025,9;1943,55;TCL (Marca);0;1;0;1;1;1;1;1;0;1;0;1;0;1;32;0;60;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1392,7;1399;TCL (Marca);0;1;0;1;0;1;1;1;1;0;0;1;0;1;32;0;60;1;0;1;0;1;1;1;0;47,5;42,9;72,2;18;7,7;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
